team,fifa_rank,total_fifa_points,home_team_score,team_result,goalkeeper_score,mean_defense_score,mean_offense_score,mean_midfield_score
Switzerland,40,0,0,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Syria,101,0,1,0,,,,69.2
Thailand,90,0,0,-1,66.38461538461539,,,
Turkmenistan,136,0,0,-1,,,,
Uganda,92,0,1,0,,62.5,62.078125,61.55555555555556
Ukraine,32,0,2,1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Uzbekistan,70,0,3,1,,,,66.512
Venezuela,57,0,0,-1,67.53333333333333,71.41796875,74.44065934065935,73.21342281879194
Nepal,188,0,0,-1,,,,
Bahamas,178,0,2,0,,,,
Cayman Islands,183,0,1,-1,,,,
Sri Lanka,168,0,5,1,,,,
Pakistan,166,0,1,-1,,,,
Chinese Taipei,171,0,4,1,,,,
Yemen,138,0,2,1,,,,
Pakistan,166,0,9,1,,,,
Chinese Taipei,171,0,2,0,,,,
Lebanon,148,0,4,1,59.627450980392155,,,
Mexico,16,0,1,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
El Salvador,126,0,2,0,61.0,,,64.5
Guatemala,95,0,1,1,67.1,,67.0,
Maldives,159,0,1,-1,,,,
Oman,80,0,1,1,72.96347031963471,,62.70000000000001,
Indonesia,132,0,1,1,,,,
Oman,80,0,2,1,72.96347031963471,,62.70000000000001,
Trinidad and Tobago,89,0,2,1,65.38993710691824,65.070796460177,70.61742424242425,66.92465753424658
Colombia,19,0,5,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Liberia,138,0,3,1,67.88888888888889,,63.70526315789474,65.51764705882353
Oman,80,0,0,0,72.96347031963471,,62.70000000000001,
Bangladesh,180,0,0,0,,,,
Kyrgyz Republic,134,0,0,-1,66.70833333333333,,,
Kyrgyz Republic,134,0,2,1,66.70833333333333,,,
Syria,97,0,2,1,,,,69.2
Trinidad and Tobago,88,0,3,1,65.38993710691824,65.070796460177,70.61742424242425,66.92465753424658
Philippines,189,0,1,1,66.08771929824562,,,
Tajikistan,155,0,3,1,,,,
Bhutan,199,0,1,0,,,,
Philippines,189,0,0,0,66.08771929824562,,,
Philippines,189,0,3,1,66.08771929824562,,,
Syria,97,0,2,1,,,,69.2
Tajikistan,155,0,4,1,,,,
Antigua and Barbuda,127,0,6,1,,61.2,,
Oman,79,0,2,1,72.96347031963471,,62.70000000000001,
Greece,8,0,2,1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Thailand,96,0,7,1,66.38461538461539,,,
Turkey,25,0,1,1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Mozambique,71,0,2,-1,63.0,73.2,,
C̫te d'Ivoire,22,0,1,0,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Libya,90,0,2,0,,,66.0,
Yemen,140,0,1,0,,,,
Australia,43,0,1,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Honduras,36,0,2,1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
Qatar,83,0,1,0,,,,
Russia,25,0,6,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Eswatini,154,0,1,0,,,,
Burkina Faso,108,0,0,-1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Croatia,13,0,1,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Hungary,57,0,3,1,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
India,151,0,3,1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Republic of Ireland,41,0,1,0,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Japan,37,0,1,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Nepal,184,0,3,1,,,,
Netherlands,10,0,3,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Saudi Arabia,54,0,1,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Switzerland,48,0,2,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
China PR,87,0,2,1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
IR Iran,51,0,3,1,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Tanzania,102,0,1,0,,,,
Thailand,96,0,2,1,66.38461538461539,,,
Turkey,25,0,2,-1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Cambodia,186,0,0,-1,,,,
North Macedonia,56,0,1,0,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Sweden,23,0,1,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Albania,76,0,0,-1,72.08571428571429,72.73764705882351,68.18855421686746,71.75060240963856
Austria,101,0,1,0,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Czech Republic,6,0,2,1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
Estonia,115,0,1,0,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
France,7,0,2,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Germany,5,0,2,0,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
India,151,0,2,0,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Japan,37,0,0,0,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Libya,90,0,4,1,,,66.0,
Luxembourg,157,0,1,0,66.95,67.61147540983606,,67.35625
Montenegro,150,0,3,1,62.34615384615385,72.31600000000003,75.26880000000004,69.43025210084035
Qatar,83,0,2,1,,,,
Saudi Arabia,54,0,2,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Cambodia,186,0,3,1,,,,
England,11,0,2,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Iceland,85,0,0,-1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Moldova,38,0,2,0,63.19469026548673,65.51632653061225,60.63846153846153,64.55416666666666
Norway,29,0,2,0,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Russia,25,0,2,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Singapore,128,0,0,-1,,,,
Finland,34,0,0,-1,79.64615384615385,73.15641025641025,71.73333333333333,73.60205128205129
Republic of Ireland,41,0,1,1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Netherlands,10,0,1,0,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Austria,101,0,5,1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Czech Republic,6,0,3,1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
Guatemala,91,0,0,0,67.1,,67.0,
Italy,3,0,3,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Latvia,75,0,1,1,67.375,63.62857142857144,67.39565217391304,64.5
Switzerland,48,0,3,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Venezuela,64,0,1,0,67.53333333333333,71.41796875,74.44065934065935,73.21342281879194
Botswana,112,0,0,0,,,,
Brazil,2,0,3,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Cameroon,16,0,2,1,77.68780487804878,77.87170731707317,78.71317073170732,76.86439024390242
Estonia,115,0,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
France,7,0,0,0,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Germany,5,0,2,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Hungary,57,0,1,0,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Korea Republic,50,0,2,0,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Malawi,136,0,8,1,,,,
Morocco,45,0,3,1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Namibia,129,0,2,1,65.0,,,
Portugal,9,0,2,1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Romania,12,0,4,1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Rwanda,110,0,3,1,,,,
Senegal,46,0,1,1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Spain,4,0,2,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Tanzania,102,0,1,0,,,,
Togo,86,0,1,1,68.76991150442478,62.15,72.3161971830986,68.10412371134021
Uganda,92,0,1,1,,62.5,62.078125,61.55555555555556
Angola,65,0,3,1,63.74038461538461,64.78521739130436,71.87393617021276,66.81475409836065
Armenia,80,0,0,0,63.7037037037037,,70.24459459459457,72.8742857142857
Australia,43,0,1,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Bosnia and Herzegovina,62,0,1,1,76.24705882352941,72.82823529411765,76.86117647058825,77.59764705882353
Burundi,119,0,1,1,,,,63.839999999999996
Egypt,30,0,2,1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Equatorial Guinea,73,0,2,1,63.48888888888889,,61.578947368421055,
Ghana,14,0,3,1,68.21134020618557,73.4908256880734,74.53807339449541,78.92660550458716
Guatemala,91,0,0,-1,67.1,,67.0,
Guinea,40,0,0,0,60.42528735632184,68.6461038961039,72.13192771084339,71.85597484276728
C̫te d'Ivoire,22,0,1,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Latvia,75,0,2,1,67.375,63.62857142857144,67.39565217391304,64.5
Liberia,138,0,1,0,67.88888888888889,,63.70526315789474,65.51764705882353
Mali,44,0,4,1,65.48226950354609,72.70760233918129,74.66374269005848,75.94619883040936
Netherlands,10,0,2,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Nigeria,39,0,2,1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Poland,27,0,1,0,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Sweden,23,0,0,-1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Trinidad and Tobago,88,0,0,-1,65.38993710691824,65.070796460177,70.61742424242425,66.92465753424658
Tunisia,53,0,1,-1,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Finland,34,0,1,0,79.64615384615385,73.15641025641025,71.73333333333333,73.60205128205129
IR Iran,51,0,0,0,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Japan,37,0,3,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Qatar,83,0,0,0,,,,
Saudi Arabia,54,0,4,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Singapore,128,0,3,-1,,,,
Syria,97,0,1,1,,,,69.2
Thailand,96,0,2,-1,66.38461538461539,,,
Turkmenistan,148,0,0,0,,,,
France,7,0,1,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
India,151,0,4,1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Maldives,160,0,3,1,,,,
Andorra,184,0,1,-1,,,,
Bangladesh,183,0,1,0,,,,
Chile,47,0,2,1,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Estonia,121,0,4,1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Honduras,37,0,4,1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
Lithuania,62,0,1,-1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Mexico,14,0,1,-1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Panama,60,0,2,0,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Spain,4,0,1,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Sri Lanka,162,0,2,0,,,,
India,153,0,2,1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Maldives,159,0,4,1,,,,
Algeria,103,0,3,1,70.28676470588235,74.36149425287357,75.62637362637362,75.28296703296704
Bangladesh,183,0,2,0,,,,
Bermuda,139,0,2,1,56.92857142857143,,61.5,
Brazil,2,0,0,-1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Indonesia,129,0,1,0,,,,
Sri Lanka,162,0,2,1,,,,
Bahrain,72,0,1,0,,,,
Burkina Faso,111,0,2,1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Cabo Verde,109,0,1,1,59.131147540983605,68.24565217391304,72.75841584158417,68.77972972972974
Chad,148,0,1,-1,,,,
Chile,47,0,0,0,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
China PR,79,0,0,-1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Cuba,104,0,1,1,62.23529411764706,,,
Honduras,37,0,3,1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
Iraq,73,0,1,1,52.407407407407405,66.5,64.0,66.30149253731344
Jordan,100,0,0,-1,68.0,59.0,,63.5
Kenya,115,0,2,1,63.4264705882353,,61.7,68.86875
Korea DPR,118,0,1,1,,,67.96666666666667,
Libya,84,0,1,1,,,66.0,
Maldives,159,0,0,-1,,,,
Mauritania,137,0,1,-1,,63.68260869565216,,
Oman,81,0,1,0,72.96347031963471,,62.70000000000001,
Pakistan,160,0,1,-1,,,,
Portugal,11,0,2,1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Saudi Arabia,54,0,2,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Seychelles,164,0,0,-1,,,,
Sierra Leone,163,0,0,-1,,63.2,67.70882352941176,62.71515151515151
Switzerland,44,0,0,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Trinidad and Tobago,87,0,1,0,65.38993710691824,65.070796460177,70.61742424242425,66.92465753424658
United Arab Emirates,95,0,0,-1,70.53125,64.51875,64.3,67.26875000000001
Uzbekistan,58,0,3,1,,,,66.512
Afghanistan,182,0,1,-1,,,,
Antigua and Barbuda,124,0,2,1,,61.2,,
Austria,92,0,0,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Benin,101,0,4,1,65.12328767123287,67.98611111111111,68.68548387096774,67.98163265306123
Congo,110,0,1,1,67.33684210526316,67.28571428571429,69.00650406504064,68.25315315315315
Congo DR,77,0,1,1,65.34146341463415,70.9483870967742,74.05722222222222,71.9
Ethiopia,131,0,1,-1,,,,
Gambia,95,0,0,0,66.25806451612904,66.29833333333333,66.07848101265823,65.60645161290323
Germany,5,0,2,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Kuwait,114,0,4,1,65.0,,,
Lesotho,150,0,2,-1,,,,
Madagascar,135,0,0,0,,70.77333333333333,,66.44761904761906
Mauritius,158,0,0,-1,,,,
Mexico,14,0,4,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Mozambique,90,0,1,-1,63.0,73.2,,
Niger,170,0,1,-1,,,,
Sri Lanka,162,0,1,1,,,,
Eswatini,161,0,2,1,,,,
USA,21,0,0,0,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Zimbabwe,85,0,2,1,,62.55555555555556,69.16732026143791,63.99236111111111
Bermuda,139,0,3,1,56.92857142857143,,61.5,
Netherlands,10,0,3,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Romania,12,0,0,0,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Greece,8,0,0,-1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Grenada,143,0,2,1,,,,
Spain,4,0,4,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Czech Republic,6,0,1,-1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
India,153,0,2,1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Indonesia,129,0,1,1,,,,
Sri Lanka,162,0,0,-1,,,,
Switzerland,44,0,1,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Austria,92,0,1,0,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Croatia,15,0,2,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Djibouti,180,0,0,-1,,,,
Italy,3,0,1,0,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Mauritania,137,0,0,-1,,63.68260869565216,,
Netherlands,10,0,4,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Bahrain,72,0,1,0,,,,
Botswana,107,0,1,0,,,,
Chad,148,0,2,1,,,,
China PR,79,0,1,-1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Gabon,94,0,2,1,67.17,67.74750000000002,71.58157894736841,73.10985915492958
Gambia,95,0,1,1,66.25806451612904,66.29833333333333,66.07848101265823,65.60645161290323
Greece,8,0,0,-1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Grenada,143,0,2,0,,,,
Guatemala,89,0,6,1,67.1,,67.0,
India,153,0,0,-1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Kenya,115,0,2,1,63.4264705882353,,61.7,68.86875
Korea DPR,118,0,2,1,,,67.96666666666667,
Kuwait,114,0,2,-1,65.0,,,
Malawi,126,0,1,1,,,,
Namibia,116,0,1,-1,65.0,,,
Niger,170,0,0,-1,,,,
Peru,64,0,1,0,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Puerto Rico,149,0,2,0,65.35714285714286,,,
Qatar,83,0,1,-1,,,,
Rwanda,106,0,3,1,,,,
Seychelles,164,0,2,-1,,,,
Sierra Leone,163,0,1,1,,63.2,67.70882352941176,62.71515151515151
Singapore,128,0,0,-1,,,,
Sudan,105,0,3,1,,,62.29999999999999,
Suriname,145,0,1,1,68.83333333333333,69.33333333333333,66.8625,
Sweden,30,0,1,-1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Syria,97,0,0,-1,,,,69.2
Tanzania,101,0,0,0,,,,
Thailand,93,0,0,-1,66.38461538461539,,,
Turkmenistan,150,0,1,-1,,,,
Uganda,99,0,3,1,,62.5,62.078125,61.55555555555556
Uruguay,26,0,1,0,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
Uzbekistan,58,0,3,1,,,,66.512
Vanuatu,152,0,1,0,,,,
Argentina,1,0,1,0,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Belize,172,0,0,-1,,,,
Bolivia,90,0,0,-1,66.93,67.37333333333333,68.734126984127,68.21000000000002
Burundi,119,0,0,-1,,,,63.839999999999996
Equatorial Guinea,74,0,0,-1,63.48888888888889,,61.578947368421055,
Jamaica,98,0,7,1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Lesotho,150,0,0,-1,,,,
Liberia,136,0,2,0,67.88888888888889,,63.70526315789474,65.51764705882353
Macau,195,0,0,-1,,,,
Madagascar,135,0,1,0,,70.77333333333333,,66.44761904761906
Mauritius,158,0,0,-1,,,,
Panama,60,0,1,1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Paraguay,28,0,2,1,74.10731707317073,74.98439024390244,78.3609756097561,74.34341463414634
Eswatini,161,0,0,0,,,,
Switzerland,44,0,2,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Trinidad and Tobago,87,0,1,-1,65.38993710691824,65.070796460177,70.61742424242425,66.92465753424658
Turkey,20,0,3,1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
USA,21,0,8,1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Austria,92,0,0,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Poland,28,0,0,-1,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Antigua and Barbuda,124,0,3,-1,,61.2,,
France,7,0,0,-1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Netherlands,10,0,2,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Uruguay,26,0,6,1,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
Bolivia,90,0,4,1,66.93,67.37333333333333,68.734126984127,68.21000000000002
Ecuador,59,0,0,0,71.45086705202313,70.73036649214659,75.36473988439306,74.93815028901734
Greece,8,0,1,-1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Jamaica,98,0,6,1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Russia,24,0,2,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Brazil,2,0,0,0,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Portugal,11,0,2,-1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Venezuela,63,0,2,-1,67.53333333333333,71.41796875,74.44065934065935,73.21342281879194
Algeria,103,0,1,1,70.28676470588235,74.36149425287357,75.62637362637362,75.28296703296704
Canada,60,0,4,1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
Croatia,15,0,1,-1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Libya,84,0,4,1,,,66.0,
Burkina Faso,111,0,4,1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Cameroon,13,0,2,1,77.68780487804878,77.87170731707317,78.71317073170732,76.86439024390242
Costa Rica,75,0,3,1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Mexico,14,0,7,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Morocco,40,0,2,1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Netherlands,10,0,1,-1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
New Caledonia,123,0,3,1,,,,
Nigeria,34,0,2,1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Senegal,43,0,3,1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
South Africa,68,0,0,0,74.22540983606558,71.56557377049181,73.5061475409836,73.47418032786884
St. Lucia,166,0,1,-1,,,,
Tunisia,50,0,2,1,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Zambia,70,0,1,1,,,67.96451612903226,61.22702702702703
Australia,35,0,0,-1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Barbados,121,0,0,-1,48.0,,61.00689655172413,
